nombre,direccion,codigo postal,pais,telefono,actividades,actividades-tokenized,Productor,Distribuidor,Servicios,tejidos algodón estampados,tejidos algodón vestidos,estampado tejidos,estampado tejidos fibras,gofrado calandrado,gofrado calandrado tejidos,tejidos cáñamoproductor tejidos,cordoncillos textiles prendas,hilos coser crochés,tejidos algodón trajes,tejidos industriales lavandería,estampado cuadro,estampado cuadro tejidos,cuerdas fibras naturalesproductor,encogimiento tejidos,fibras acrílicastejidos fibras,tejidos acrílicos usos,géneros velos fibras,cuerdas almas cables,cables metálicos transmisionesdistribuidor,cadenas acero inoxidable,tejidos cauchotados industrialesprendas,trajes objetos caucho,barras poliuretanosecciones plástico,géneros punto algodónproductor,hilados proceso algodón,etiquetas textiles prendas,encajes punto hechos,telas algodón enceradasfibras,fibras poliésterartículos plástico,fibras carbonoproductos grafito,tejidos,tejidos lana,tejidos lana alpaca,pasamanería fibras naturalesdistribuidor,hilos fibras acrílicasproductor,uniformes ropa trabajo,tejidos fibras químicas,fundas colchón plásticoproductor,lencería algodón hogarproductor,fundas textiles colchones,tejidos industriales,batas ropa,batas ropa trabajodistribuidor,delantales plástico personal,sombrerería militardistribuidor productor,tocados enfermeradistribuidor productor,gorros cocinero desechables,vestuario bordado miembros,ropa algodóndistribuidor,ropa algodóndistribuidor productor,ropa lanadistribuidor,ropa lanadistribuidor productor,ropa cashmeretejidos,ropa cashmeretejidos lana,juguetes,juguetes peluche,juguetes peluche promociones,hilos fibras químicas,calcetines mujeresproductor calcetines,tejidos lana alpacaprendas,sombreros tradicionalesartículos viaje,bolsos cuero artesanos,corte medida toda,costura industria confeccióntelas,telas tejidas estampadas,lavanderías prendas vestirservicio,limpieza sombrerosservicio servicios,limpieza prendas cueroservicio,lavado traposservicio servicios,renovación limpieza telas,lavado cambio toallasservicio,limpieza zurcido almacenamiento,reparación modificación prendas,bolsas sacos lavanderíalonas,fundas tela proteger,bolsas plástico lavandería,lana vicuñamaquinaria equipos
divifun sociedad anonima cerrada-divifun s.a.c,cl. 6 nor. paradero 10 av.wiesse,15001 Lima,Peru,+51 1 3871045,tules y velos productor géneros para velos de fibras naturalesproductor géneros para velos de fibras químicastules y velos según uso productor velos ya confeccionados,"['tules', 'velos', 'productor', 'géneros', 'velos', 'fibras', 'naturalesproductor', 'géneros', 'velos', 'fibras', 'químicastules', 'velos', 'uso', 'productor', 'velos', 'confeccionados']",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
editorial romaga s.a.c.,cl. aristides sologuren mza. e1 lote. 16 urb. villa sol 4ta etapa alt av las palmeras cdra. 54 y 55,15001 Lima,Peru,+51 1 5280121,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pacific prints s.a.c.,prolong. san lorenzo 1278,15001 Lima,Peru,+51 1 447 0368,tejidos de algodón para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa']",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distinca s.a.c.,av. nugget 165 el agustino,15001 Lima,Peru,+51 1 3629391,tejidos de fibras químicastejidos fibras sintéticas o artificiales,"['tejidos', 'fibras', 'químicastejidos', 'fibras', 'sintéticas', 'artificiales']",0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comercial imprenta gaspar s.r.l,jr.ica nor.606,15001 Lima,Peru,+51 1 4250559,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grafica d' martin s.r.l,jr.canete nor.269 a dos cdra. av. tacna,15001 Lima,Peru,+51 1 4250285,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ch ch empaques graficos s.a.c,av. nicolas duenas nor.279 altura puente duenas,15001 Lima,Peru,+51 1 4253080,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asociacion de antiguas alumnas del sagrado corazon del peru,av. salaverry nor.2100,15001 Lima,Peru,+51 1 700584,materiales de corte productor cordoncillos textiles para prendas de vestirpiezas y accesorios para el calzado productor lazos para calzado,"['materiales', 'corte', 'productor', 'cordoncillos', 'textiles', 'prendas', 'vestirpiezas', 'accesorios', 'calzado', 'productor', 'lazos', 'calzado']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
representaciones ayni empresa individual de responsabilidad limitada,cl. 13 nor. pdero 10 de av.wiesse,15001 Lima,Peru,+51 1 3874370,materiales de corte productor cordoncillos textiles para prendas de vestirpiezas y accesorios para el calzado productor lazos para calzado,"['materiales', 'corte', 'productor', 'cordoncillos', 'textiles', 'prendas', 'vestirpiezas', 'accesorios', 'calzado', 'productor', 'lazos', 'calzado']",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mescastill e.i.r.l,av. rio blanco nor.663,15001 Lima,Peru,+51 1 3865612,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
creaciones elvis del peru e.i.r.ltda,av.los constructores nro 357,15001 La Molina,Peru,+51 1 664017,cintas textiles y lazoscintas y lazos,"['cintas', 'textiles', 'lazoscintas', 'lazos']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oshin center sociedad anonima cerrada - oshin center s.a.c,av. uruguay nor.454 cruce av uruguay y jr washington,15001 Lima,Peru,+51 1 4242543,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coorporacion industrial vascor s.a,prol. huanuco nor.1568 semi-sotano,15001 Lima,Peru,+51 1 3478153,tejidos de algodón para confección y lencería de casa productor tejidos de algodón para vestidos,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'vestidos']",1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
textiles suavissa e.i.r.l,jr.antonio bazo nor.733 alt. parque canepa,15001 Lima,Peru,+51 1 2244970,tejidos de algodón para confección y lencería de casa productor tejidos de algodón para vestidos,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'vestidos']",1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
scencia textil s.a.c,av. el santuario nor.1421 alt. topy top de zarate,15001 Lima,Peru,+51 1 4004595,tejidos de algodón para confección y lencería de casa productor tejidos de algodón para trajes,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'trajes']",1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neldao s.a.c,av. arenales nor.483,15001 Lima,Peru,+51 1 4367765,tejidos de algodón para confección y lencería de casa productor tejidos de algodón para vestidos,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'vestidos']",1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
servicios graficos emperatriz e.i.r.l,cl. bodegones nor.551,15001 Lima,Peru,+51 1 2757394,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
j.m.r. inversiones plastifort s.a.c.,parcela 1 nro . coo. gallinazo,15001 Lima,Peru,+51 1 6931348,tejidos de fibras químicastejidos fibras sintéticas o artificiales,"['tejidos', 'fibras', 'químicastejidos', 'fibras', 'sintéticas', 'artificiales']",0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distribuidora comercial nicolle e.i.r.l,jr.el chaco nor.1369 alt de la cd 13 av peru,15001 Lima,Peru,+51 1 5713464,tejidos de linotejidos de lino según usotejidos de cáñamo y yute productor tejidos de cáñamoproductor tejidos de yutetejidos de fibras vegetales no especificados en otra parte productor tejidos de ramio,"['tejidos', 'linotejidos', 'lino', 'usotejidos', 'cáñamo', 'yute', 'productor', 'tejidos', 'cáñamoproductor', 'tejidos', 'yutetejidos', 'fibras', 'vegetales', 'especificados', 'parte', 'productor', 'tejidos', 'ramio']",1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cia textilera c & m s.a.c,jr.prolg unanue nor.1338,15001 Lima,Peru,+51 1 3232991,tejidos de algodón para confección y lencería de casa productor tejidos de algodón para vestidos,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'vestidos']",1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paytan y asociados,jr. restauración 1403,15335 Lima,Peru,+51 944 320 007,tejidos de lana y pelo distribuidor tejidos de lana de alpacaprendas tradicionales y para obras de teatro distribuidor sombreros tradicionalesartículos de viaje bolsos de mano y similares de cuero distribuidor bolsos de cuero artesanos,"['tejidos', 'lana', 'pelo', 'distribuidor', 'tejidos', 'lana', 'alpacaprendas', 'tradicionales', 'obras', 'teatro', 'distribuidor', 'sombreros', 'tradicionalesartículos', 'viaje', 'bolsos', 'mano', 'similares', 'cuero', 'distribuidor', 'bolsos', 'cuero', 'artesanos']",0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
braspesec s.a.c,cl. los tallanes nor.118 frente jockey plaza,15001 Lima,Peru,+51 1 7151485,tejidos de algodón para confección y lencería de casa productor tejidos de algodón para vestidos,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'vestidos']",1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maygraf internacional s.a.c,jr.risso nor.369 alt cdra. 20 de la arequipa,15001 Lima,Peru,+51 1 2660061,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
medios publicitarios peru s.a.c,cl. las chontas nor.116,15001 Lima,Peru,+51 1 5395200,estampado de tejidos e hilos productor servicios de estampado al cuadro de tejidos,"['estampado', 'tejidos', 'hilos', 'productor', 'servicios', 'estampado', 'cuadro', 'tejidos']",1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
grafica burgos s.a.c,av. caqueta nor.467,15001 Lima,Peru,+51 990190612,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imprenta grafica matsugraf s.a.c,jr.ica nor.281,15001 Lima,Peru,+51 1 7196012,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corporacion viva sociedad anonima cerrada - corporacion viva s.a.c,cl. leonardo arrieta nor.1002,15001 Lima,Peru,+51 1 7965091,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
corporacion fabril de confecciones s.a.,av.san andres 6299,15001 Lima,Peru,+51 1 5370550,trabajos para la confección y artículos textiles productor corte a medida de toda clase de textiles por encargoproductor trabajos de bordado para la industria textil y para confecciónproductor servicios de costura para la industria de la confeccióntelas no tejidas productor telas no tejidas estampadas,"['trabajos', 'confección', 'artículos', 'textiles', 'productor', 'corte', 'medida', 'toda', 'clase', 'textiles', 'encargoproductor', 'trabajos', 'bordado', 'industria', 'textil', 'confecciónproductor', 'servicios', 'costura', 'industria', 'confeccióntelas', 'tejidas', 'productor', 'telas', 'tejidas', 'estampadas']",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
lavanderia industrial landeo s.a.c.,av.san juan mza. a lote. 16,15001 Lima,Peru,+51 1 719 5944,lavanderías servicio lavanderías para prendas de vestirservicio servicios de limpieza de sombrerosservicio servicios de limpieza de prendas de cueroservicio lavanderías industrialesservicio lavanderías para hoteles y restaurantesservicio lavanderías para hospitalesservicio lavanderías para peluquerías y barberíasservicio servicios de lavado de traposservicio servicios de renovación y limpieza de telas filtrantesservicio servicios de lavado y cambio de toallasservicio servicios de limpieza zurcido y almacenamiento de alfombrasservicio servicios de reparación y modificación de prendas de vestir,"['lavanderías', 'servicio', 'lavanderías', 'prendas', 'vestirservicio', 'servicios', 'limpieza', 'sombrerosservicio', 'servicios', 'limpieza', 'prendas', 'cueroservicio', 'lavanderías', 'industrialesservicio', 'lavanderías', 'hoteles', 'restaurantesservicio', 'lavanderías', 'hospitalesservicio', 'lavanderías', 'peluquerías', 'barberíasservicio', 'servicios', 'lavado', 'traposservicio', 'servicios', 'renovación', 'limpieza', 'telas', 'filtrantesservicio', 'servicios', 'lavado', 'cambio', 'toallasservicio', 'servicios', 'limpieza', 'zurcido', 'almacenamiento', 'alfombrasservicio', 'servicios', 'reparación', 'modificación', 'prendas', 'vestir']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
elasto plastic concrete peru sociedad anonima cerrada,av.santo toribio nro 115 int. 5nro p edif. tempusesq. av.victor belaunde,15001 Lima,Peru,+51 1 6281502,tejidos de fibras químicastejidos fibras sintéticas o artificiales,"['tejidos', 'fibras', 'químicastejidos', 'fibras', 'sintéticas', 'artificiales']",0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
creaciones carsant s.a,cl. los castillos nor.,15001 Lima,Peru,+51 1 225607,tejidos de algodón para confección y lencería de casa productor tejidos de algodón para trajes,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'trajes']",1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cerelia s.a.c,cl. batallon tarma nor.312 cdra.05 precursores-casa 03,15001 Lima,Peru,+51 1 3726381,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e.v. grafica e.i.r.l.,jr.pinar del rio nro 2634 urb. peru lima,15001 Lima,Peru,+51 1 5677765,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rimgraf sac,mza. b lote. 14,15001 Lima,Peru,+51 1 2875835,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ansesa s.a,jr.ticapampa nor.129 mcdo.manoa-alt.cdra.11 jr.pariacoto,15001 Lima,Peru,+51 1 4330704,tejidos de algodón para confección y lencería de casa productor tejidos de algodón para vestidos,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'vestidos']",1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
inversiones y negocios silva s. a. c.,pj. ismael pozo nro 180 c.r. torres de san borja altura del museo de la nacion,15001 San Borja,Peru,+51 1 2246319,cintas textiles y lazoscintas y lazos,"['cintas', 'textiles', 'lazoscintas', 'lazos']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fashion trade s.a.c,pza. la bandera nor.171,15001 Lima,Peru,+51 1 2644969,tejidos de algodón para confección y lencería de casa productor tejidos de algodón para vestidos,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'vestidos']",1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a.h.g.artegraf e.i.r.ltda,prolong.iquitos nro 1767,15001 Lima,Peru,+51 1 4713990,tejidos de algodón para confección y lencería de casa productor tejidos de algodón estampados para confección y lencería de casa,"['tejidos', 'algodón', 'confección', 'lencería', 'casa', 'productor', 'tejidos', 'algodón', 'estampados', 'confección', 'lencería', 'casa']",1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
